congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
104,house,m000687,kweisi,,mfume,,10/24/1948,md,d,yes,1/4/1995,46.2
104,house,b000169,bob,,barr,,11/5/1948,ga,r,no,1/4/1995,46.2
104,house,d000136,thomas,m.,davis,iii,1/5/1949,va,r,no,1/4/1995,46
104,house,g000309,barton,jennings,gordon,,1/24/1949,tn,d,yes,1/4/1995,45.9
104,house,n000015,richard,e.,neal,,2/14/1949,ma,d,yes,1/4/1995,45.9
104,house,g000041,greg,,ganske,,3/31/1949,ia,r,no,1/4/1995,45.8
104,house,w000779,ron,,wyden,,5/3/1949,or,d,yes,1/4/1995,45.7
104,house,r000011,nick,j.,rahall,ii,5/20/1949,wv,d,yes,1/4/1995,45.6
104,house,h001015,tim,,hutchinson,,8/11/1949,ar,r,yes,1/4/1995,45.4
104,house,v000108,peter,j.,visclosky,,8/13/1949,in,d,yes,1/4/1995,45.4
104,house,b000213,joe,linus,barton,,9/15/1949,tx,r,yes,1/4/1995,45.3
104,house,m000388,james,o.,mccrery,iii,9/18/1949,la,r,yes,1/4/1995,45.3
104,house,c000794,jerry,f.,costello,,9/25/1949,il,d,yes,1/4/1995,45.3
104,house,s000275,john,b.,shadegg,,10/22/1949,az,r,no,1/4/1995,45.2
104,house,p000066,michael,,parker,,10/31/1949,ms,d,yes,1/4/1995,45.2
104,house,r000122,john,f.,reed,,11/12/1949,ri,d,yes,1/4/1995,45.1
104,house,b000589,john,a.,boehner,,11/17/1949,oh,r,yes,1/4/1995,45.1
104,house,j000032,sheila,,jackson lee,,1/12/1950,tx,d,no,1/4/1995,45
104,house,i000047,ernest,j.,istook,jr.,2/11/1950,ok,r,yes,1/4/1995,44.9
104,house,s000587,linda,,smith,,7/16/1950,wa,r,no,1/4/1995,44.5
104,house,s001143,mark,edward,souder,,7/18/1950,in,r,no,1/4/1995,44.5
104,house,m000466,paul,f.,mchale,jr.,7/26/1950,pa,d,yes,1/4/1995,44.4
104,house,r000252,frank,d.,riggs,,9/5/1950,ca,r,no,1/4/1995,44.3
104,house,d000429,john,t.,doolittle,,10/30/1950,ca,r,yes,1/4/1995,44.2
104,house,s000148,charles,e.,schumer,,11/23/1950,ny,d,yes,1/4/1995,44.1
104,house,w000139,michael,delavan,ward,,1/7/1951,ky,d,no,1/4/1995,44
104,house,t000253,karen,,thurman,,1/12/1951,fl,d,yes,1/4/1995,44
104,house,c000984,elijah,e.,cummings,,1/18/1951,md,d,no,1/4/1995,44
104,house,b000461,brian,p.,bilbray,,1/28/1951,ca,r,no,1/4/1995,43.9
104,house,g000536,gilbert,w.,gutknecht,,3/20/1951,mn,r,no,1/4/1995,43.8
104,house,q000016,jack,,quinn,,4/13/1951,ny,r,yes,1/4/1995,43.7
104,house,g000439,james,c.,greenwood,,5/4/1951,pa,r,yes,1/4/1995,43.7
104,house,g000524,steven,craig,gunderson,,5/10/1951,wi,r,yes,1/4/1995,43.7
104,house,c000880,michael,d.,crapo,,5/20/1951,id,r,yes,1/4/1995,43.6
104,house,t000260,todd,,tiahrt,,6/15/1951,ks,r,no,1/4/1995,43.6
104,house,w000437,roger,f.,wicker,,7/5/1951,ms,r,no,1/4/1995,43.5
104,house,l000431,james,,longley,,7/7/1951,me,r,no,1/4/1995,43.5
104,house,p000555,deborah,d.,pryce,,7/29/1951,oh,r,yes,1/4/1995,43.4
104,house,e000250,lane,a.,evans,,8/4/1951,il,d,yes,1/4/1995,43.4
104,house,t000317,robert,,torricelli,,8/27/1951,nj,d,yes,1/4/1995,43.4
104,house,w000784,albert,russell,wynn,,9/10/1951,md,d,yes,1/4/1995,43.3
104,house,f000349,bob,,franks,,9/21/1951,nj,r,yes,1/4/1995,43.3
104,house,k000270,ron,,klink,,9/23/1951,pa,d,yes,1/4/1995,43.3
104,house,r000487,edward,r.,royce,,10/12/1951,ca,r,yes,1/4/1995,43.2
104,house,p000034,frank,j.,pallone,jr.,10/30/1951,nj,d,yes,1/4/1995,43.2
104,house,e000063,thomas,,edwards,,11/24/1951,tx,d,yes,1/4/1995,43.1
104,house,r000178,mel,,reynolds,,1/8/1952,il,d,yes,1/4/1995,43
104,house,b000220,charles,f.,bass,,1/8/1952,nh,r,no,1/4/1995,43
104,house,g000134,preston,m.,geren,,1/29/1952,tx,d,yes,1/4/1995,42.9
104,house,f000111,jack,milton,fields,jr.,2/3/1952,tx,r,yes,1/4/1995,42.9
104,house,b000134,james,a.,barcia,,2/25/1952,mi,d,yes,1/4/1995,42.9
104,house,s001045,bart,t.,stupak,,2/29/1952,mi,d,yes,1/4/1995,42.8
104,house,k000016,john,r.,kasich,,5/13/1952,oh,r,yes,1/4/1995,42.6
104,house,h000707,martin,r.,hoke,,5/18/1952,oh,r,yes,1/4/1995,42.6
104,house,d000492,david,t.,dreier,,7/5/1952,ca,r,yes,1/4/1995,42.5
104,house,r000435,ileana,,ros-lehtinen,,7/15/1952,fl,r,yes,1/4/1995,42.5
104,house,f000257,michael,p.,forbes,,7/16/1952,ny,r,no,1/4/1995,42.5
104,house,c000100,tom,,campbell,,8/14/1952,ca,r,no,1/4/1995,42.4
104,house,p000422,earl,ralph,pomeroy,,9/2/1952,nd,d,yes,1/4/1995,42.3
104,house,g000289,bob,w.,goodlatte,,9/22/1952,va,r,yes,1/4/1995,42.3
104,house,k000110,joseph,patrick,kennedy,ii,9/24/1952,ma,d,yes,1/4/1995,42.3
104,house,c000830,c.,christopher,cox,,10/16/1952,ca,r,yes,1/4/1995,42.2
104,house,b000944,sherrod,,brown,,11/9/1952,oh,d,yes,1/4/1995,42.2
104,house,k000274,scott,l.,klug,,1/16/1953,wi,r,yes,1/4/1995,42
104,house,c000266,steve,j.,chabot,,1/22/1953,oh,r,no,1/4/1995,41.9
104,house,f000348,gary,a.,franks,,2/9/1953,ct,r,yes,1/4/1995,41.9
104,house,s000522,christopher,h.,smith,,3/4/1953,nj,r,yes,1/4/1995,41.8
104,house,v000081,nydia,m.,velzquez,,3/28/1953,ny,d,yes,1/4/1995,41.8
104,house,u000031,fred,stephen,upton,,4/23/1953,mi,r,yes,1/4/1995,41.7
104,house,m000477,scott,,mcinnis,,5/9/1953,co,r,yes,1/4/1995,41.7
104,house,c000059,ken,s.,calvert,,6/8/1953,ca,r,yes,1/4/1995,41.6
104,house,c000071,dave,lee,camp,,7/9/1953,mi,r,yes,1/4/1995,41.5
104,house,d000482,michael,f.,doyle,jr.,8/5/1953,pa,d,no,1/4/1995,41.4
104,house,w000267,david,j.,weldon,jr.,8/31/1953,fl,r,no,1/4/1995,41.3
104,house,t000074,gene,,taylor,,9/17/1953,ms,d,yes,1/4/1995,41.3
104,house,h000676,peter,,hoekstra,,10/30/1953,mi,r,yes,1/4/1995,41.2
104,house,w000391,richard,alan,white,,11/6/1953,wa,r,no,1/4/1995,41.2
104,house,b000177,thomas,m.,barrett,,12/8/1953,wi,d,yes,1/4/1995,41.1
104,house,g000535,luis,v.,gutirrez,,12/10/1953,il,d,yes,1/4/1995,41.1
104,house,m000639,robert,,menndez,,1/1/1954,nj,d,yes,1/4/1995,41
104,house,b000617,henry,,bonilla,,1/2/1954,tx,r,yes,1/4/1995,41
104,house,d000424,calvin,m.,dooley,,1/11/1954,ca,d,yes,1/4/1995,41
104,house,n000054,mark,w.,neumann,,2/27/1954,wi,r,no,1/4/1995,40.9
104,house,p000148,l.,william,paxon,,4/29/1954,ny,r,yes,1/4/1995,40.7
104,house,c000107,charles,t.,canady,,6/22/1954,fl,r,yes,1/4/1995,40.5
104,house,n000081,robert,william,ney,,7/5/1954,oh,r,no,1/4/1995,40.5
104,house,l000553,steven,c.,latourette,,7/22/1954,oh,r,no,1/4/1995,40.5
104,house,d000299,lincoln,,diaz-balart,,8/13/1954,fl,r,yes,1/4/1995,40.4
104,house,f000238,mark,adam,foley,,9/8/1954,fl,r,no,1/4/1995,40.3
104,house,l000096,steve,,largent,,9/28/1954,ok,r,yes,1/4/1995,40.3
104,house,b000081,john,,baldacci,,1/30/1955,me,d,no,1/4/1995,39.9
104,house,m000523,cynthia,,mckinney,,3/17/1955,ga,d,yes,1/4/1995,39.8
104,house,k000220,jack,,kingston,,4/24/1955,ga,r,yes,1/4/1995,39.7
104,house,f000387,dan,,frisa,,4/27/1955,ny,r,no,1/4/1995,39.7
104,house,r000004,george,p.,radanovich,,6/20/1955,ca,r,no,1/4/1995,39.5
104,house,g000359,lindsey,o.,graham,,7/9/1955,sc,r,no,1/4/1995,39.5
104,house,b001135,richard,m.,burr,,11/30/1955,nc,r,no,1/4/1995,39.1
104,house,p000449,robert,j.,portman,,12/19/1955,oh,r,yes,1/4/1995,39
104,house,b000576,peter,i.,blute,,1/28/1956,ma,r,yes,1/4/1995,38.9
104,house,e000187,philip,,english,,6/20/1956,pa,r,no,1/4/1995,38.5
104,house,b000953,samuel,d.,brownback,,9/12/1956,ks,r,no,1/4/1995,38.3
104,house,t000024,james,m.,talent,,10/18/1956,mo,r,yes,1/4/1995,38.2
104,house,r000385,timothy,,roemer,,10/30/1956,in,d,yes,1/4/1995,38.2
104,house,s000937,steve,,stockman,,11/14/1956,tx,r,no,1/4/1995,38.1
104,house,f000043,chaka,,fattah,,11/21/1956,pa,d,no,1/4/1995,38.1
104,house,b001063,jim,,bunn,,12/12/1956,or,r,no,1/4/1995,38.1
104,house,r000281,lynn,,rivers,,12/19/1956,mi,d,no,1/4/1995,38
104,house,m000627,martin,t.,meehan,,12/30/1956,ma,d,yes,1/4/1995,38
104,house,h000712,tim,,holden,,3/5/1957,pa,d,yes,1/4/1995,37.8
104,house,d000275,peter,,deutsch,,4/1/1957,fl,d,yes,1/4/1995,37.8
104,house,t000405,walter,r.,tucker,iii,5/28/1957,ca,d,yes,1/4/1995,37.6
104,house,w000273,gerald,c.,weller,,7/7/1957,il,r,no,1/4/1995,37.5
104,house,a000210,robert,e.,andrews,,8/4/1957,nj,d,yes,1/4/1995,37.4
104,house,w000119,zach,,wamp,,10/28/1957,tn,r,no,1/4/1995,37.2
104,house,w000210,j.c.,,watts,,11/18/1957,ok,r,no,1/4/1995,37.1
104,house,e000093,robert,l.,ehrlich,jr.,11/25/1957,md,r,no,1/4/1995,37.1
104,house,s000018,matt,,salmon,,1/21/1958,az,r,no,1/4/1995,37
104,house,b000287,xavier,,becerra,,1/26/1958,ca,d,yes,1/4/1995,36.9
104,house,t000314,peter,gerard,torkildsen,,1/28/1958,ma,r,yes,1/4/1995,36.9
104,house,l000155,rick,a.,lazio,,3/13/1958,ny,r,yes,1/4/1995,36.8
104,house,e000194,john,eric,ensign,,3/25/1958,nv,r,no,1/4/1995,36.8
104,house,m000843,susan,,molinari,,3/27/1958,ny,r,yes,1/4/1995,36.8
104,house,g000408,enid,,greene waldholtz,,6/5/1958,ut,r,no,1/4/1995,36.6
104,house,m000481,david,m.,mcintosh,,6/8/1958,in,r,no,1/4/1995,36.6
104,house,h000413,john,d.,hayworth,jr.,7/12/1958,az,r,no,1/4/1995,36.5
104,house,t000238,mac,m.,thornberry,,7/15/1958,tx,r,no,1/4/1995,36.5
104,house,b001203,stephen,e.,buyer,,11/26/1958,in,r,yes,1/4/1995,36.1
104,house,b000400,ken,,bentsen,,6/3/1959,tx,d,no,1/4/1995,35.6
104,house,h000615,van,,hilleary,,6/20/1959,tn,r,no,1/4/1995,35.5
104,house,i000023,bob,,inglis,,10/11/1959,sc,r,yes,1/4/1995,35.2
104,house,l000491,frank,d.,lucas,,1/6/1960,ok,r,yes,1/4/1995,35
104,house,s000051,marshall,,sanford,,5/28/1960,sc,r,no,1/4/1995,34.6
104,house,n000172,james,allen,nussle,,6/27/1960,ia,r,yes,1/4/1995,34.5
104,house,l000035,blanche,lambert,lincoln,,9/30/1960,ar,d,yes,1/4/1995,34.3
104,house,p000419,richard,w.,pombo,,1/8/1961,ca,r,yes,1/4/1995,34
104,house,h000807,john,nathan,hostettler,,6/19/1961,in,r,no,1/4/1995,33.5
104,house,f000187,michael,p.,flanagan,,11/9/1962,il,r,no,1/4/1995,32.2
104,house,f000110,cleo,,fields,,11/22/1962,la,d,yes,1/4/1995,32.1
104,house,c000377,jon,lynn,christensen,,2/20/1963,ne,r,no,1/4/1995,31.9
104,house,s000106,joe,,scarborough,,4/9/1963,fl,r,no,1/4/1995,31.7
104,house,j000283,jesse,louis,jackson,jr.,3/11/1965,il,d,no,1/4/1995,29.8
104,house,t000048,randy,j.,tate,,11/23/1965,wa,r,no,1/4/1995,29.1
104,house,k000113,patrick,joseph,kennedy,,7/14/1967,ri,d,no,1/4/1995,27.5
104,senate,t000254,j.,strom,thurmond,,12/5/1902,sc,r,yes,1/4/1995,92.1
104,senate,b001210,robert,c.,byrd,,11/20/1917,wv,d,yes,1/4/1995,77.1
104,senate,p000193,claiborne,de borda,pell,,11/22/1918,ri,d,yes,1/4/1995,76.1
104,senate,h000445,howell,thomas,heflin,,6/19/1921,al,d,yes,1/4/1995,73.5
104,senate,g000236,john,herschel,glenn,jr.,7/18/1921,oh,d,yes,1/4/1995,73.5
104,senate,r000460,william,v.,roth,jr.,7/22/1921,de,r,yes,1/4/1995,73.5
104,senate,e000284,j.,james,exon,,8/9/1921,ne,d,yes,1/4/1995,73.4
104,senate,h000463,jesse,,helms,,10/18/1921,nc,r,yes,1/4/1995,73.2
104,senate,h000725,ernest,f.,hollings,,1/1/1922,sc,d,yes,1/4/1995,73
104,senate,h000343,mark,odom,hatfield,,7/12/1922,or,r,yes,1/4/1995,72.5
104,senate,c000269,john,hubbard,chafee,,10/22/1922,ri,r,yes,1/4/1995,72.2
104,senate,s000888,ted,f.,stevens,,11/18/1923,ak,r,yes,1/4/1995,71.1
104,senate,l000123,frank,r.,lautenberg,,1/23/1924,nj,d,yes,1/4/1995,70.9
104,senate,i000025,daniel,k.,inouye,,9/7/1924,hi,d,yes,1/4/1995,70.3
104,senate,f000268,wendell,hampton,ford,,9/8/1924,ky,d,yes,1/4/1995,70.3
104,senate,a000069,daniel,kahikina,akaka,,9/11/1924,hi,d,yes,1/4/1995,70.3
104,senate,b001057,dale,,bumpers,,8/12/1925,ar,d,yes,1/4/1995,69.4
104,senate,w000154,john,w.,warner,,2/18/1927,va,r,yes,1/4/1995,67.9
104,senate,m001054,daniel,patrick,moynihan,,3/16/1927,ny,d,yes,1/4/1995,67.8
104,senate,g000333,t.,slade,gorton,,1/8/1928,wa,r,yes,1/4/1995,67
104,senate,f000437,duncan,mclauchlin,faircloth,,1/14/1928,nc,r,yes,1/4/1995,67
104,senate,s000423,paul,martin,simon,,11/29/1928,il,d,yes,1/4/1995,66.1
104,senate,s000709,arlen,,specter,,2/12/1930,pa,r,yes,1/4/1995,64.9
104,senate,s000429,alan,kooi,simpson,,9/2/1931,wy,r,yes,1/4/1995,63.3
104,senate,k000105,edward,m.,kennedy,,2/22/1932,ma,d,yes,1/4/1995,62.9
104,senate,l000504,richard,g.,lugar,,4/4/1932,in,r,yes,1/4/1995,62.8
104,senate,d000407,pete,v.,domenici,,5/7/1932,nm,r,yes,1/4/1995,62.7
104,senate,j000189,john,bennett,johnston,jr.,6/10/1932,la,d,yes,1/4/1995,62.6
104,senate,k000017,nancy,landon,kassebaum,,7/29/1932,ks,r,yes,1/4/1995,62.4
104,senate,s000064,paul,s.,sarbanes,,2/3/1933,md,d,yes,1/4/1995,61.9
104,senate,t000162,craig,,thomas,,2/17/1933,wy,r,yes,1/4/1995,61.9
104,senate,m001085,frank,h.,murkowski,,3/28/1933,ak,r,yes,1/4/1995,61.8
104,senate,c000077,ben,nighthorse,campbell,,4/13/1933,co,r,yes,1/4/1995,61.7
104,senate,f000062,dianne,,feinstein,,6/22/1933,ca,d,yes,1/4/1995,61.5
104,senate,g000386,charles,e.,grassley,,9/17/1933,ia,r,yes,1/4/1995,61.3
104,senate,b000382,robert,f.,bennett,,9/18/1933,ut,r,yes,1/4/1995,61.3
104,senate,h000338,orrin,g.,hatch,,3/22/1934,ut,r,yes,1/4/1995,60.8
104,senate,s000320,richard,c.,shelby,,5/6/1934,al,r,yes,1/4/1995,60.7
104,senate,j000072,james,m.,jeffords,,5/11/1934,vt,r,yes,1/4/1995,60.7
104,senate,l000261,carl,,levin,,6/28/1934,mi,d,yes,1/4/1995,60.5
104,senate,p000556,david,hampton,pryor,,8/29/1934,ar,d,yes,1/4/1995,60.4
104,senate,i000024,james,m.,inhofe,,11/17/1934,ok,r,yes,1/4/1995,60.1
104,senate,b001126,conrad,,burns,,1/25/1935,mt,r,yes,1/4/1995,59.9
104,senate,k000305,herbert,h.,kohl,,2/7/1935,wi,d,yes,1/4/1995,59.9
104,senate,m000702,barbara,a.,mikulski,,7/20/1936,md,d,yes,1/4/1995,58.5
104,senate,m000303,john,s.,mccain,,8/29/1936,az,r,yes,1/4/1995,58.3
104,senate,g000352,bob,,graham,,11/9/1936,fl,d,yes,1/4/1995,58.2
104,senate,r000361,john,d.,rockefeller,iv,6/18/1937,wv,d,yes,1/4/1995,57.5
104,senate,b000993,richard,h.,bryan,,7/16/1937,nv,d,yes,1/4/1995,57.5
104,senate,d000018,alfonse,marcello,d'amato,,8/1/1937,ny,r,yes,1/4/1995,57.4
104,senate,c000567,thad,,cochran,,12/7/1937,ms,r,yes,1/4/1995,57.1
104,senate,n000171,samuel,augustus,nunn,,9/8/1938,ga,d,yes,1/4/1995,56.3
104,senate,c000813,paul,d.,coverdell,,1/20/1939,ga,r,yes,1/4/1995,56
104,senate,b000611,christopher,s.,bond,,3/6/1939,mo,r,yes,1/4/1995,55.8
104,senate,r000295,charles,s.,robb,,6/26/1939,va,d,yes,1/4/1995,55.5
104,senate,h000206,thomas,,harkin,,11/19/1939,ia,d,yes,1/4/1995,55.1
104,senate,r000146,harry,m.,reid,,12/2/1939,nv,d,yes,1/4/1995,55.1
104,senate,b000919,george,hanks,brown,,2/12/1940,co,r,yes,1/4/1995,54.9
104,senate,l000174,patrick,j.,leahy,,3/31/1940,vt,d,yes,1/4/1995,54.8
104,senate,c000598,william,sebastian,cohen,,8/28/1940,me,r,yes,1/4/1995,54.4
104,senate,m000019,connie,,mack,iii,10/29/1940,fl,r,yes,1/4/1995,54.2
104,senate,b000711,barbara,,boxer,,11/11/1940,ca,d,yes,1/4/1995,54.1
104,senate,s000606,robert,,smith,,3/30/1941,nh,r,yes,1/4/1995,53.8
104,senate,l000447,trent,,lott,,10/9/1941,ms,r,yes,1/4/1995,53.2
104,senate,b000243,max,s.,baucus,,12/11/1941,mt,d,yes,1/4/1995,53.1
104,senate,m000355,mitch,,mcconnell,,2/20/1942,ky,r,yes,1/4/1995,52.9
104,senate,l000304,joseph,i.,lieberman,,2/24/1942,ct,d,yes,1/4/1995,52.9
104,senate,p000513,larry,lee,pressler,,3/29/1942,sd,r,yes,1/4/1995,52.8
104,senate,k000352,jon,,kyl,,4/25/1942,az,r,yes,1/4/1995,52.7
104,senate,a000356,john,,ashcroft,,5/9/1942,mo,r,no,1/4/1995,52.7
104,senate,d000432,byron,l.,dorgan,,5/14/1942,nd,d,yes,1/4/1995,52.6
104,senate,g000365,phil,,gramm,,7/8/1942,tx,r,yes,1/4/1995,52.5
104,senate,t000457,fred,,thompson,,8/19/1942,tn,r,yes,1/4/1995,52.4
104,senate,b000444,joseph,r.,biden,jr.,11/20/1942,de,d,yes,1/4/1995,52.1
104,senate,c000542,daniel,ray,coats,,5/16/1943,in,r,yes,1/4/1995,51.6
104,senate,h001016,kay,bailey,hutchison,,7/22/1943,tx,r,yes,1/4/1995,51.5
104,senate,b001225,william,warren,bradley,,7/28/1943,nj,d,yes,1/4/1995,51.4
104,senate,k000146,j.,robert,kerrey,,8/27/1943,ne,d,yes,1/4/1995,51.4
104,senate,b000468,jeff,,bingaman,,10/3/1943,nm,d,yes,1/4/1995,51.3
104,senate,k000148,john,forbes,kerry,,12/11/1943,ma,d,yes,1/4/1995,51.1
104,senate,b000780,john,b.,breaux,,3/1/1944,la,d,yes,1/4/1995,50.8
104,senate,d000388,christopher,j.,dodd,,5/27/1944,ct,d,yes,1/4/1995,50.6
104,senate,w000288,paul,david,wellstone,,7/21/1944,mn,d,yes,1/4/1995,50.5
104,senate,c000858,larry,e.,craig,,7/20/1945,id,r,yes,1/4/1995,49.5
104,senate,d000294,michael,,dewine,,1/5/1947,oh,r,no,1/4/1995,48
104,senate,g000445,judd,a.,gregg,,2/14/1947,nh,r,yes,1/4/1995,47.9
104,senate,s000663,olympia,j.,snowe,,2/21/1947,me,r,yes,1/4/1995,47.9
104,senate,m001025,carol,,moseley braun,,8/16/1947,il,d,yes,1/4/1995,47.4
104,senate,d000064,thomas,a.,daschle,,12/9/1947,sd,d,yes,1/4/1995,47.1
104,senate,g000367,rod,,grams,,2/4/1948,mn,r,yes,1/4/1995,46.9
104,senate,c000705,kent,kent,conrad,,3/12/1948,nd,d,yes,1/4/1995,46.8
104,senate,n000102,don,,nickles,,12/6/1948,ok,r,yes,1/4/1995,46.1
104,senate,w000779,ron,,wyden,,5/3/1949,or,d,yes,1/4/1995,45.7
104,senate,m001111,patty,,murray,,10/11/1950,wa,d,yes,1/4/1995,44.2
104,senate,k000088,dirk,,kempthorne,,10/29/1951,id,r,yes,1/4/1995,43.2
104,senate,f000439,william,h.,frist,,2/22/1952,tn,r,no,1/4/1995,42.9
104,senate,a000355,spencer,,abraham,,6/12/1952,mi,r,no,1/4/1995,42.6
104,senate,f000061,russell,d.,feingold,,3/2/1953,wi,d,yes,1/4/1995,41.8
104,senate,b000953,samuel,d.,brownback,,9/12/1956,ks,r,no,1/4/1995,38.3
104,senate,s000059,richard,j.,santorum,,5/10/1958,pa,r,yes,1/4/1995,36.7
104,senate,d000401,robert,joseph,dole,,7/21/1919,ks,r,yes,1/4/1995,75.5
104,senate,f000438,sheila,,frahm,,3/21/1941,ks,r,no,1/4/1995,53.8
104,senate,p000009,robert,william,packwood,,9/10/1928,or,r,yes,1/4/1995,66.3
105,house,y000013,sidney,richard,yates,,8/27/1909,il,d,yes,1/7/1997,87.4
105,house,g000272,henry,barbosa,gonzlez,,5/3/1916,tx,d,yes,1/7/1997,80.7
105,house,b000918,george,e.,brown,jr.,3/6/1920,ca,d,yes,1/7/1997,76.8
105,house,g000212,benjamin,,gilman,,12/6/1922,ny,r,yes,1/7/1997,74.1
105,house,h000067,ralph,m.,hall,,5/3/1923,tx,d,yes,1/7/1997,73.7
105,house,h001022,henry,john,hyde,,4/18/1924,il,r,yes,1/7/1997,72.7
105,house,r000141,ralph,,regula,,12/3/1924,oh,r,yes,1/7/1997,72.1
105,house,s000948,louis,,stokes,,2/23/1925,oh,d,yes,1/7/1997,71.9
105,house,m000628,carrie,,meek,,4/29/1926,fl,d,yes,1/7/1997,70.7
105,house,b000208,roscoe,g.,bartlett,,6/3/1926,md,r,yes,1/7/1997,70.6
105,house,d000355,john,d.,dingell,,7/8/1926,mi,d,yes,1/7/1997,70.5
105,house,h000814,amory,,houghton,jr.,8/7/1926,ny,r,yes,1/7/1997,70.4
105,house,b000104,cass,,ballenger,,12/6/1926,nc,r,yes,1/7/1997,70.1
105,house,s001044,robert,,stump,,4/4/1927,az,r,yes,1/7/1997,69.8
105,house,m000834,john,joseph,moakley,,4/27/1927,ma,d,yes,1/7/1997,69.7
105,house,s000453,norman,,sisisky,,6/9/1927,va,d,yes,1/7/1997,69.6
105,house,s000463,joseph,,skeen,,6/30/1927,nm,r,yes,1/7/1997,69.5
105,house,m000669,jack,,metcalf,,11/30/1927,wa,r,yes,1/7/1997,69.1
105,house,g000291,william,f.,goodling,,12/5/1927,pa,r,yes,1/7/1997,69.1
105,house,m000797,patsy,takemoto,mink,,12/6/1927,hi,d,yes,1/7/1997,69.1
105,house,l000090,tom,,lantos,,2/1/1928,ca,d,yes,1/7/1997,68.9
105,house,a000215,bill,,archer,,3/22/1928,tx,r,yes,1/7/1997,68.8
105,house,s000718,floyd,,spence,,4/9/1928,sc,r,yes,1/7/1997,68.7
105,house,b000229,herbert,h.,bateman,,8/7/1928,va,r,yes,1/7/1997,68.4
105,house,f000235,thomas,michael,foglietta,,12/3/1928,pa,d,yes,1/7/1997,68.1
105,house,b000179,bill,,barrett,,2/9/1929,ne,r,yes,1/7/1997,67.9
105,house,m000206,matthew,g.,martnez,,2/14/1929,ca,d,yes,1/7/1997,67.9
105,house,f000049,harris,w.,fawell,,3/25/1929,il,r,yes,1/7/1997,67.8
105,house,c000714,john,,conyers,jr.,5/16/1929,mi,d,yes,1/7/1997,67.6
105,house,s000480,louise,mcintosh,slaughter,,8/14/1929,ny,d,yes,1/7/1997,67.4
105,house,k000172,dale,e.,kildee,,9/16/1929,mi,d,yes,1/7/1997,67.3
105,house,r000465,marge,,roukema,,9/19/1929,nj,r,yes,1/7/1997,67.3
105,house,m000212,frank,,mascara,,1/19/1930,pa,d,yes,1/7/1997,67
105,house,t000316,esteban,edward,torres,,1/27/1930,ca,d,yes,1/7/1997,66.9
105,house,h000448,willie,gathrel,hefner,,4/11/1930,nc,d,yes,1/7/1997,66.7
105,house,g000121,george,w.,gekas,,4/14/1930,pa,r,yes,1/7/1997,66.7
105,house,r000053,charles,b.,rangel,,6/11/1930,ny,d,yes,1/7/1997,66.6
105,house,b000463,michael,,bilirakis,,7/16/1930,fl,r,yes,1/7/1997,66.5
105,house,s000675,gerald,brooks hunt,solomon,,8/14/1930,ny,r,yes,1/7/1997,66.4
105,house,p000326,owen,b.,pickett,,8/31/1930,va,d,yes,1/7/1997,66.4
105,house,j000174,sam,robert,johnson,,10/11/1930,tx,r,yes,1/7/1997,66.2
105,house,c000873,philip,m.,crane,,11/3/1930,il,r,yes,1/7/1997,66.2
105,house,y000031,c.,w. bill,young,,12/16/1930,fl,r,yes,1/7/1997,66.1
105,house,p000005,ron,,packard,,1/19/1931,ca,r,yes,1/7/1997,66
105,house,m000941,constance,,morella,,2/12/1931,md,r,yes,1/7/1997,65.9
105,house,c000556,howard,,coble,,3/18/1931,nc,r,yes,1/7/1997,65.8
105,house,h000114,lee,herbert,hamilton,,4/20/1931,in,d,yes,1/7/1997,65.7
105,house,c000488,william,lacy,clay,sr.,4/30/1931,mo,d,yes,1/7/1997,65.7
105,house,h000789,stephen,,horn,,5/31/1931,ca,r,yes,1/7/1997,65.6
105,house,s000607,robert,freeman,smith,,6/16/1931,or,r,no,1/7/1997,65.6
105,house,l000263,sander,m.,levin,,9/6/1931,mi,d,yes,1/7/1997,65.3
105,house,m000399,joseph,michael,mcdade,,9/29/1931,pa,r,yes,1/7/1997,65.3
105,house,b001066,jim,,bunning,,10/23/1931,ky,r,yes,1/7/1997,65.2
105,house,s000810,fortney,h.,stark,,11/11/1931,ca,d,yes,1/7/1997,65.2
105,house,s000465,ike,,skelton,,12/20/1931,mo,d,yes,1/7/1997,65.1
105,house,s000394,elmer,greinert,shuster,,1/23/1932,pa,r,yes,1/7/1997,65
105,house,b000556,tom,,bliley,,1/28/1932,va,r,yes,1/7/1997,64.9
105,house,m001120,john,p.,murtha,,6/17/1932,pa,d,yes,1/7/1997,64.6
105,house,h000172,james,v.,hansen,,8/14/1932,ut,r,yes,1/7/1997,64.4
105,house,c000052,h.,l.,callahan,,9/11/1932,al,r,yes,1/7/1997,64.3
105,house,m000117,thomas,j.,manton,,11/3/1932,ny,d,yes,1/7/1997,64.2
105,house,y000033,don,e.,young,,6/9/1933,ak,r,yes,1/7/1997,63.6
105,house,k000288,joseph,k.,knollenberg,,11/28/1933,mi,r,yes,1/7/1997,63.1
105,house,b000652,leonard,l.,boswell,,1/10/1934,ia,d,no,1/7/1997,63
105,house,d000046,pat,,danner,,1/13/1934,mo,d,yes,1/7/1997,63
105,house,e000092,vernon,j.,ehlers,,2/6/1934,mi,r,yes,1/7/1997,62.9
